920	175193317	175193362	1
921	54549922	54549968	12
922	41620949	41620904	22
923	3696430	3696382	17
924	98661348	98661393	1
925	16514267	16514213	3
926	62823522	62823576	15
927	73458073	73458122	14
928	39399644	39399689	22
929	67756700	67756646	4
931	5286134	5286089	19
932	6009001	6008956	7
933	87876134	87876179	7
934	35090501	35090548	10
935	74554473	74554424	2
936	113904874	113904923	1
937	59867908	59867854	11
938	156338249	156338298	1
939	33265001	33265050	9
940	4273931	4273978	16
941	133661676	133661725	3
942	14567919	14567874	12
943	1438267	1438218	19
944	75074076	75074124	7
945	74776880	74776835	17
947	103297419	103297468	7
948	47773077	47773122	12
949	67533061	67533012	14
950	4824134	4824179	20
951	101055146	101055200	14
952	17169135	17169081	11
953	44777772	44777821	19
955	21176884	21176929	13
956	99970276	99970325	1
957	200620760	200620715	1
958	47403035	47403080	2
959	95284745	95284700	5
960	35380779	35380833	22
961	2890384	2890433	12
962	169362068	169362113	2
964	6633156	6633205	5
965	2154961	2155010	16
966	40755059	40755104	15
967	23421445	23421494	20
968	92145990	92146039	12
969	123416413	123416458	8
970	16946158	16946207	X
971	133636686	133636735	9
972	37527929	37527884	20
973	9576112	9576058	17
974	14178541	14178586	3
975	105474336	105474287	14
976	25573256	25573309	21
977	74297093	74297138	16
978	32251262	32251307	1
979	141484674	141484719	5
980	45423273	45423320	6
981	29097993	29098047	2
982	76931717	76931766	15
983	100299215	100299268	3
985	91510777	91510732	14
986	19555213	19555262	16
987	227165011	227165060	2
988	52678590	52678639	15
989	68448775	68448726	16
990	77140215	77140260	17
991	42459046	42459095	17
993	114758137	114758186	1
994	109213612	109213657	1
995	157981423	157981374	6
996	47150096	47150145	18
997	46298378	46298423	19
998	115234170	115234219	X
999	49666176	49666131	19
1000	29479652	29479701	22
1001	64378635	64378689	8
1002	87268303	87268351	5
1003	103494210	103494161	10
1004	150324457	150324511	1
1006	12571084	12571130	7
1007	73740551	73740600	4
1008	69013259	69013308	2
1009	218959495	218959544	2
1010	2846727	2846772	18
1011	104752668	104752713	14
1012	10391909	10391855	12
1013	63974530	63974577	11
1014	57460539	57460584	11
1015	52861675	52861724	4
1016	6785554	6785599	1
1017	236795375	236795420	1
1018	82065928	82065977	17
1019	46617117	46617166	1
1020	73892467	73892517	2
1022	154295036	154295084	X
1023	75623396	75623351	16
1024	31052219	31052264	7
1025	104491859	104491814	4
1026	198859398	198859344	1
1027	38454781	38454830	3
1028	153967801	153967854	1
1029	102503701	102503755	10
1030	67029911	67029960	16
1031	137867627	137867672	6
1032	32153865	32153910	6
1033	77910608	77910653	X
1034	73910987	73910938	10
1035	140639206	140639260	5
1036	112054624	112054673	2
1037	69503903	69503950	X
1038	37785079	37785124	9
1039	22919425	22919474	14
1040	63812867	63812916	11
1041	105491618	105491663	14
1042	8064353	8064402	6
1043	50287979	50287932	18
1044	12019145	12019194	1
1045	45672833	45672784	10
1046	211830357	211830312	1
1047	21278244	21278290	16
1048	45286385	45286336	11
1049	22838358	22838408	15
1050	13420789	13420838	3
1051	22245307	22245262	8
1052	121597785	121597830	10
1053	143129300	143129352	2
1054	53252176	53252122	8
1055	63613572	63613527	11
1056	570324	570374	16
1057	102843563	102843509	11
1058	75337144	75337198	5
1060	46023709	46023664	10
1061	131249914	131249968	6
1062	70692192	70692147	16
1063	128456969	128457018	9
1064	229922182	229922231	2
1065	19957858	19957907	13
1066	5485857	5485906	17
1068	83455947	83455996	4
1069	40593954	40594003	15
1070	27200558	27200607	7
1071	111599231	111599186	12
1072	2783279	2783234	19
1073	88047717	88047668	6
1074	44044411	44044456	7
1075	18466884	18466932	20
1076	100874392	100874439	14
1077	57479104	57479050	12
1078	172659079	172659130	1
1079	13133797	13133744	8
1080	45225301	45225347	3
1081	107283964	107284009	9
1082	45423776	45423727	19
1083	63086132	63086083	8
1084	72774	72729	16
1085	14643478	14643523	11
1086	168247967	168248016	2
1087	75206761	75206810	6
1088	28719849	28719898	17
1089	93232068	93232117	7
1090	137187965	137188011	9
1091	18155742	18155791	6
1092	74612365	74612319	14
1093	129036829	129036874	9
1094	112073982	112074031	11
1095	144082125	144082174	8
1096	714306	714260	17
1097	75063885	75063934	14
1098	101348809	101348760	X
1099	113221175	113221227	12
1100	122163095	122163140	10
1101	176150293	176150346	2
1102	41138515	41138563	20
1103	34621077	34621131	11
1104	136792809	136792854	6
1105	48465747	48465793	3
1106	155997880	155997931	Y
1107	54828694	54828739	18
1108	26020422	26020471	6
1109	48635610	48635565	3
1110	26199218	26199272	6
1111	185264005	185264059	4
1112	17741800	17741755	3
1113	181204278	181204327	5
1115	56104002	56104047	12
1116	58987899	58987948	15
1117	186930698	186930743	3
1118	67666678	67666727	16
1119	57693838	57693887	12
1120	53500424	53500478	12
1121	36390189	36390236	7
1122	78540434	78540479	15
1123	46745956	46746001	19
1124	6059374	6059421	7
1125	59107336	59107282	17
1126	79209795	79209849	15
1127	39913221	39913275	8
1128	28523907	28523956	17
1129	145098558	145098509	4
1130	43475721	43475667	5
1131	62259464	62259518	10
1132	50873532	50873584	19
1134	128726034	128726079	3
1135	47402826	47402875	2
1136	99981587	99981636	13
1137	169105973	169105924	1
1138	200526276	200526323	2
1139	37467610	37467659	19
1140	2519845	2519894	16
1141	140756065	140756020	4
1142	32039800	32039755	2
1143	144496599	144496646	8
1144	58440464	58440513	19
1145	52313913	52313958	14
1146	47941992	47942043	17
1147	49043369	49043414	X
1148	44187626	44187671	20
1149	109740627	109740676	1
1150	155911712	155911761	1
1151	109098741	109098793	1
1152	212285104	212285149	1
1153	31269688	31269634	1
1154	38417499	38417445	19
1155	1115183	1115232	1
1156	58498688	58498742	3
1157	33208563	33208608	6
1158	46389928	46389977	4
1159	73496115	73496061	10
1160	74197948	74197997	1
1161	90061318	90061367	14
1162	103370446	103370500	8
1163	40835137	40835186	5
1164	66667366	66667414	8
1165	6007901	6007950	6
1166	26788266	26788315	1
1167	50944554	50944509	14
1168	64744942	64744991	1
1169	119678898	119678947	2
1170	33542519	33542568	21
1171	82698190	82698145	17
1172	132675440	132675487	8
1173	15246177	15246226	6
1174	6375739	6375788	12
1175	151028064	151028113	7
1176	52144249	52144303	6
1177	141355983	141356032	5
1178	66604137	66604083	18
1179	23835671	23835718	16
1180	3492521	3492569	12
1181	143368147	143368196	8
1182	99235752	99235797	10
1183	24514329	24514383	1
1184	75578500	75578545	14
1185	39229715	39229764	6
1186	159287072	159287121	2
1187	54407085	54407040	1
1188	45377741	45377786	6
1189	15655513	15655562	4
1191	119468737	119468782	X
